,0
2000-04-15,1749.0162999999993
2000-05-15,
2000-06-15,510.6456333333332
2000-07-15,584.7466666666664
2000-08-15,823.2927999999996
2000-09-15,2654.323333333333
2000-10-15,1291.1119999999996
2000-11-15,1450.621033333333
2000-12-15,1431.8511999999996
2001-01-15,
2001-02-15,1217.3236666666662
2001-03-15,1787.1335999999997
2001-04-15,990.2502666666662
2001-05-15,
2001-06-15,413.6179999999998
2001-07-15,941.5725333333331
2001-08-15,1458.7143999999996
2001-09-15,1252.2771666666663
2001-10-15,1228.2397999999996
2001-11-15,487.9621666666666
2001-12-15,0.0
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,0.0
2012-01-15,141.30239999999998
2012-02-15,962.1397333333331
2012-03-15,1366.6327999999996
2012-04-15,1626.1561999999992
2012-05-15,1383.2551999999996
2012-06-15,
2012-07-15,440.5157333333331
2012-08-15,716.4959999999996
2012-09-15,996.1310999999996
2012-10-15,752.8610666666665
2012-11-15,625.4104999999998
