time,pr
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,54.300000000000004
2010-02-15,42.6
2010-03-15,26.900000000000002
2010-04-15,23.5
2010-05-15,60.7
2010-06-15,66.0
2010-07-15,133.79999999999998
2010-08-15,40.9
2010-09-15,80.4
2010-10-15,68.2
2010-11-15,25.5
2010-12-15,68.6
2011-01-15,37.4
2011-02-15,12.3
2011-03-15,11.1
2011-04-15,39.7
2011-05-15,42.900000000000006
2011-06-15,73.90000000000002
2011-07-15,31.200000000000003
2011-08-15,20.5
2011-09-15,12.3
2011-10-15,33.800000000000004
2011-11-15,0.0
2011-12-15,18.400000000000002
2012-01-15,25.0
2012-02-15,50.9
2012-03-15,23.400000000000002
2012-04-15,13.8
2012-05-15,69.69999999999999
2012-06-15,22.3
2012-07-15,32.199999999999996
2012-08-15,47.5
2012-09-15,18.5
2012-10-15,60.5
2012-11-15,23.1
2012-12-15,90.09999999999997
2013-01-15,79.0
2013-02-15,23.900000000000002
2013-03-15,30.2
2013-04-15,15.7
2013-05-15,54.6
2013-06-15,94.60000000000001
2013-07-15,51.5
2013-08-15,47.7
2013-09-15,91.79999999999998
2013-10-15,16.7
2013-11-15,16.4
2013-12-15,4.3
2014-01-15,35.0
2014-02-15,12.4
2014-03-15,25.700000000000003
2014-04-15,67.1
2014-05-15,85.60000000000001
2014-06-15,25.100000000000005
2014-07-15,108.8
2014-08-15,29.200000000000003
2014-09-15,15.299999999999999
2014-10-15,49.2
2014-11-15,81.2
2014-12-15,27.8
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,8.0
2017-02-15,13.100000000000001
2017-03-15,36.9
2017-04-15,66.3
2017-05-15,0.6
2017-06-15,106.1
2017-07-15,129.5
2017-08-15,4.1
2017-09-15,0.3
2017-10-15,59.199999999999996
2017-11-15,32.4
2017-12-15,47.8
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
