time,pr
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,32.502994537353516
2009-02-15,64.13569641113281
2009-03-15,63.71416473388672
2009-04-15,22.305410385131836
2009-05-15,52.12189483642578
2009-06-15,95.10609436035156
2009-07-15,122.78729248046875
2009-08-15,16.45047950744629
2009-09-15,35.365318298339844
2009-10-15,70.13973999023438
2009-11-15,72.12506866455078
2009-12-15,72.2250747680664
2010-01-15,49.9594841003418
2010-02-15,36.693748474121094
2010-03-15,57.18772888183594
2010-04-15,17.51340103149414
2010-05-15,95.23390197753906
2010-06-15,22.02535629272461
2010-07-15,81.56709289550781
2010-08-15,143.03843688964844
2010-09-15,138.2957763671875
2010-10-15,14.511451721191406
2010-11-15,83.5382080078125
2010-12-15,89.86088562011719
2011-01-15,57.614830017089844
2011-02-15,30.664810180664062
2011-03-15,19.082223892211914
2011-04-15,30.517616271972656
2011-05-15,36.004661560058594
2011-06-15,56.271575927734375
2011-07-15,172.54962158203125
2011-08-15,70.5619888305664
2011-09-15,68.87622833251953
2011-10-15,32.78025436401367
2011-11-15,1.592591404914856
2011-12-15,68.3806381225586
2012-01-15,90.43138885498047
2012-02-15,39.909217834472656
2012-03-15,22.992755889892578
2012-04-15,23.80278778076172
2012-05-15,41.76219177246094
2012-06-15,71.53877258300781
2012-07-15,102.27605438232422
2012-08-15,51.532127380371094
2012-09-15,36.261474609375
2012-10-15,26.09501075744629
2012-11-15,44.870521545410156
2012-12-15,63.7107048034668
2013-01-15,61.9837760925293
2013-02-15,45.30537414550781
2013-03-15,39.976295471191406
2013-04-15,24.80974578857422
2013-05-15,129.8649139404297
2013-06-15,94.21891784667969
2013-07-15,46.953834533691406
2013-08-15,67.10633850097656
2013-09-15,45.64618682861328
2013-10-15,74.202880859375
2013-11-15,70.40045928955078
2013-12-15,36.9620475769043
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
