time,pr
2000-01-15,36.519866943359375
2000-02-15,105.25829315185547
2000-03-15,63.321678161621094
2000-04-15,155.051513671875
2000-05-15,111.09037017822266
2000-06-15,84.65377807617188
2000-07-15,133.42030334472656
2000-08-15,86.72267150878906
2000-09-15,58.134422302246094
2000-10-15,159.19097900390625
2000-11-15,199.28768920898438
2000-12-15,70.53093719482422
2001-01-15,107.73623657226562
2001-02-15,67.12060546875
2001-03-15,186.3385772705078
2001-04-15,181.33470153808594
2001-05-15,66.12080383300781
2001-06-15,40.45465850830078
2001-07-15,175.82408142089844
2001-08-15,67.83818054199219
2001-09-15,61.254188537597656
2001-10-15,66.18235778808594
2001-11-15,67.38404846191406
2001-12-15,57.467899322509766
2002-01-15,45.11114501953125
2002-02-15,112.52397918701172
2002-03-15,54.335182189941406
2002-04-15,55.270721435546875
2002-05-15,110.34534454345703
2002-06-15,110.94183349609375
2002-07-15,81.59170532226562
2002-08-15,157.91180419921875
2002-09-15,37.705482482910156
2002-10-15,114.13282775878906
2002-11-15,145.0272674560547
2002-12-15,82.3130111694336
2003-01-15,102.29289245605469
2003-02-15,57.598182678222656
2003-03-15,46.164608001708984
2003-04-15,74.7528076171875
2003-05-15,102.53253936767578
2003-06-15,99.407470703125
2003-07-15,44.797000885009766
2003-08-15,48.42900466918945
2003-09-15,57.94708251953125
2003-10-15,153.65621948242188
2003-11-15,93.20098114013672
2003-12-15,85.46924591064453
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
