time,pr
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,130.00540161132812
2016-02-15,71.42893981933594
2016-03-15,88.16869354248047
2016-04-15,70.44991302490234
2016-05-15,75.95289611816406
2016-06-15,71.88382720947266
2016-07-15,38.239200592041016
2016-08-15,47.89059829711914
2016-09-15,53.342281341552734
2016-10-15,86.16120147705078
2016-11-15,115.97679138183594
2016-12-15,25.748563766479492
2017-01-15,72.51904296875
2017-02-15,66.38935852050781
2017-03-15,42.79339599609375
2017-04-15,25.007131576538086
2017-05-15,46.08389663696289
2017-06-15,41.20049285888672
2017-07-15,59.50193405151367
2017-08-15,70.72216033935547
2017-09-15,108.1337890625
2017-10-15,51.20221710205078
2017-11-15,139.0521240234375
2017-12-15,129.7356414794922
2018-01-15,101.27466583251953
2018-02-15,45.332000732421875
2018-03-15,70.14462280273438
2018-04-15,95.0543212890625
2018-05-15,19.792686462402344
2018-06-15,11.353449821472168
2018-07-15,13.439393043518066
2018-08-15,65.80803680419922
2018-09-15,45.56380844116211
2018-10-15,66.6598129272461
2018-11-15,35.519004821777344
2018-12-15,91.07809448242188
2019-01-15,65.50407409667969
2019-02-15,55.73392105102539
2019-03-15,60.53611373901367
2019-04-15,27.690044403076172
2019-05-15,37.108123779296875
2019-06-15,59.527008056640625
2019-07-15,49.757633209228516
2019-08-15,52.4313850402832
2019-09-15,89.89839172363281
2019-10-15,117.28384399414062
2019-11-15,91.5987777709961
2019-12-15,112.69066619873047
